Date,AAPL,ACO-X.TO,AER,AGG,AMAT,AMSF,APO,BLBD,CEG,CG,CSH-UN.TO,DOLE,EA,GSL,HBM.TO,ISRG,L.TO,MA,MP,NSR,RSP,SPSB,SPY,TEX,TMUS,VEEV,WFG,WSC,XBB.TO,XIU.TO
2022-08-09,0.0,0.0,0.0,27522.313552249503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2621.622895857814,0.0,0.0,2395.310510351439,0.0,2194.7068664322796,0.0,,52006.6996768703,0.0,0.0,2405.9771352170465,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-10,0.0,0.0,0.0,27653.84173662556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2665.725166125223,0.0,0.0,2451.929028106504,0.0,2243.056689513978,0.0,,53238.190113809615,0.0,0.0,2563.2776244442503,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-11,0.0,0.0,0.0,27267.61997841501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2612.7575372849824,0.0,0.0,2411.935659353272,0.0,2205.959857507405,0.0,,53010.35074274434,0.0,0.0,2586.9786397233547,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-12,0.0,0.0,0.0,27365.99360366858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2644.5075893958274,0.0,0.0,2433.834041226539,0.0,2227.2416377313675,0.0,,53819.74922818099,0.0,0.0,2614.6480963980976,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-15,0.0,0.0,0.0,27436.135435867192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2652.5837572480086,0.0,0.0,2435.8749721832864,0.0,2265.894394760071,0.0,,54007.04498601801,0.0,0.0,2618.745497922304,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-16,0.0,0.0,0.0,27662.316320253565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2749.7785263885744,0.0,0.0,2412.5603053217637,0.0,2283.4484646293276,0.0,,54689.39867955589,0.0,0.0,2677.236613528061,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-17,0.0,0.0,0.0,27374.616925611903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2698.070390468056,0.0,0.0,2360.573641276642,0.0,2248.345342805369,0.0,,53931.858252708174,0.0,0.0,2560.8238240935243,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-18,0.0,0.0,0.0,27588.00188080946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2699.015349986963,0.0,0.0,2372.6381145062624,0.0,2273.9346983962605,0.0,,54408.27554913609,0.0,0.0,2599.1997604999488,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-19,0.0,0.0,0.0,27456.752163960882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2664.4999866749276,0.0,0.0,2328.1993698522274,0.0,2259.449982241131,0.0,,53811.50793405787,0.0,0.0,2583.9214741446085,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,0.0,0.0,0.0,27450.629661901265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2627.057032304554,0.0,0.0,2272.8683676360233,0.0,2212.5726528200903,0.0,,52904.538266506024,0.0,0.0,2544.2215793335417,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-23,0.0,0.0,0.0,27540.70699680775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.1106112894486,0.0,0.0,2263.166905095568,0.0,2191.0139118892403,0.0,,52961.15930780397,0.0,0.0,2574.9151255543984,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-24,0.0,0.0,0.0,27277.78278072475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2567.2103663670714,0.0,0.0,2285.480168847076,0.0,2168.352276439873,0.0,,52858.52841404754,0.0,0.0,2529.585662678932,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-25,0.0,0.0,0.0,27454.705911824087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2610.5616106335074,0.0,0.0,2334.86151886516,0.0,2202.100241513399,0.0,,53723.95318674666,0.0,0.0,2585.0160021005286,0.0,0.0,0.0,0.0,0.0,0.0
