Date,AAPL,ACO-X.TO,AER,AGG,AMAT,AMSF,APO,BLBD,CEG,CG,CSH-UN.TO,DOLE,EA,GSL,HBM.TO,ISRG,L.TO,MA,MP,NSR,RSP,SCHP,SPSB,SPY,TEX,TLT,TMUS,VEEV,WFG,WSC,XBB.TO,XIU.TO
2022-07-26,0.0,0.0,0.0,27196.132690516824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2642.888773650164,0.0,0.0,2228.7224336098297,0.0,2156.9142876385013,0.0,,49651.895196678306,0.0,0.0,0.0,2183.362872617108,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-27,0.0,0.0,0.0,27340.066326226814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2676.5751089753467,0.0,0.0,2320.7675483055064,0.0,2173.3740197302177,0.0,,50706.439937513314,0.0,0.0,0.0,2215.8218503090648,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-28,0.0,0.0,0.0,27414.825383103795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2684.9681615394366,0.0,0.0,2363.8833711949264,0.0,2221.685607266445,0.0,,51281.72791057925,0.0,0.0,0.0,2276.103386022294,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-29,0.0,0.0,0.0,27395.855371528978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2643.5698467539623,0.0,0.0,2358.2296749386296,0.0,2228.374757241363,0.0,,51698.60379492984,0.0,0.0,0.0,2321.4165859439527,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-01,0.0,0.0,0.0,27509.26938619734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2638.088329110993,0.0,0.0,2343.10160825972,0.0,2209.3867771884834,0.0,,51633.99754682541,0.0,0.0,0.0,2321.5884688480874,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-02,0.0,0.0,0.0,27285.283039131806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2603.7508300295885,0.0,0.0,2450.2579145530035,0.0,2204.4639201047903,0.0,,51378.64352706855,0.0,0.0,0.0,2255.7109377321576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-03,0.0,0.0,0.0,27502.554778639547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2701.826126282802,0.0,0.0,2496.953197991126,0.0,2244.605852974928,0.0,,52092.96268265007,0.0,0.0,0.0,2381.394265381823,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-04,0.0,0.0,0.0,27495.545765488758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2693.8276942546363,0.0,0.0,2493.1871124758472,0.0,2250.8960504261267,0.0,,51844.029778480326,0.0,0.0,0.0,2398.6949139189637,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-05,0.0,0.0,0.0,27223.587263351128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2683.540009708202,0.0,0.0,2474.373185152537,0.0,2262.917744675324,0.0,,51967.98672113586,0.0,0.0,0.0,2374.642688102678,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-08,0.0,0.0,0.0,27506.043922856083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2668.286915463046,0.0,0.0,2476.334763947176,0.0,2241.922257056467,0.0,,52414.8970425134,0.0,0.0,0.0,2489.879282756774,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-09,0.0,0.0,0.0,27259.212248116964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2614.4559660682135,0.0,0.0,2395.310510351439,0.0,2191.2318903191954,0.0,,51758.106363678,0.0,0.0,0.0,2395.8522480039355,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-10,0.0,0.0,0.0,27389.486925480538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2658.43783758441,0.0,0.0,2451.929028106504,0.0,2239.504690990143,0.0,,52983.68376665916,0.0,0.0,0.0,2552.491896870197,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-11,0.0,0.0,0.0,27006.95059596462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2605.6150436608586,0.0,0.0,2411.935659353272,0.0,2202.4661871734133,0.0,,52756.95224493844,0.0,0.0,0.0,2576.0931005239254,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-12,0.0,0.0,0.0,27104.3953888444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2637.2779795445094,0.0,0.0,2433.834041226539,0.0,2223.7143907907193,0.0,,53562.47637002649,0.0,0.0,0.0,2603.6460538785323,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-15,0.0,0.0,0.0,27173.851027900855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2645.3316403226927,0.0,0.0,2435.8749721832864,0.0,2262.305620240477,0.0,,53748.87766526448,0.0,0.0,0.0,2607.7264157495083,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-16,0.0,0.0,0.0,27397.880950386512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2742.260667399969,0.0,0.0,2412.5603053217637,0.0,2279.8325190542528,0.0,,54427.98205817577,0.0,0.0,0.0,2665.971323614256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-17,0.0,0.0,0.0,27112.931286017814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2690.6946342168667,0.0,0.0,2360.573641276642,0.0,2244.7849072983627,0.0,,53674.04214891256,0.0,0.0,0.0,2550.0478470330127,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-18,0.0,0.0,0.0,27324.27335352175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2691.637129044044,0.0,0.0,2372.6381145062624,0.0,2270.333893197894,0.0,,54148.19464066808,0.0,0.0,0.0,2588.262600519389,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-19,0.0,0.0,0.0,27194.264934982537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2657.2162944254524,0.0,0.0,2328.1993698522274,0.0,2255.872223631195,0.0,,53554.28605548259,0.0,0.0,0.0,2573.048564974906,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,0.0,0.0,0.0,27188.207074638627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2619.875445719372,0.0,0.0,2272.8683676360233,0.0,2209.069062467097,0.0,,52651.643988976284,0.0,0.0,0.0,2533.515613341522,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-23,0.0,0.0,0.0,27277.4275040911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2600.980506094056,0.0,0.0,2263.166905095568,0.0,2187.5440282372438,0.0,,52707.99338709112,0.0,0.0,0.0,2564.0803202748793,0.0,0.0,0.0,0.0,0.0,0.0,0.0
