Date,AAPL,ACO-X.TO,AER,AGG,AMAT,AMSF,APO,BLBD,CEG,CG,CSH-UN.TO,DOLE,EA,GSL,HBM.TO,ISRG,L.TO,MA,MP,NSR,RSP,SPSB,SPY,TEX,TMUS,VEEV,WFG,WSC,XBB.TO,XIU.TO
2022-08-11,0.0,0.0,0.0,27184.09494380311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.989581473754,0.0,0.0,2411.935659353272,0.0,2205.959662591631,0.0,,53010.362047859235,0.0,0.0,2576.092554759758,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-12,0.0,0.0,0.0,27282.175840270163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2640.6933641484356,0.0,0.0,2433.834041226539,0.0,2227.2416377313675,0.0,,53819.754875826824,0.0,0.0,2603.645781233561,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-15,0.0,0.0,0.0,27352.09407420648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2648.7570830917102,0.0,0.0,2435.8749721832864,0.0,2265.894394760071,0.0,,54007.05064100937,0.0,0.0,2607.725869750342,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-16,0.0,0.0,0.0,27577.590117970853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2745.8116775625385,0.0,0.0,2412.5603053217637,0.0,2283.4480708427145,0.0,,54689.40438946178,0.0,0.0,2665.971047963627,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-17,0.0,0.0,0.0,27290.773422549406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2694.179137287021,0.0,0.0,2360.573641276642,0.0,2248.3457348158845,0.0,,53931.84688440322,0.0,0.0,2550.0481214403735,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-18,0.0,0.0,0.0,27503.500948684625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2695.1223489474505,0.0,0.0,2372.6381145062624,0.0,2273.934895506245,0.0,,54408.269832946535,0.0,0.0,2588.262600519389,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-19,0.0,0.0,0.0,27372.65114953422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2660.656316243403,0.0,0.0,2328.1993698522274,0.0,2259.449784684057,0.0,,53811.50793405787,0.0,0.0,2573.0491181347134,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,0.0,0.0,0.0,27366.546211082456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2623.2680288726406,0.0,0.0,2272.8683676360233,0.0,2212.5726528200903,0.0,,52904.53251380983,0.0,0.0,2533.515613341522,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-23,0.0,0.0,0.0,27456.35037819935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2604.3489292968297,0.0,0.0,2263.166905095568,0.0,2191.0139118892403,0.0,,52961.15930780397,0.0,0.0,2564.080599012377,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-24,0.0,0.0,0.0,27194.23656401811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2563.507244649256,0.0,0.0,2285.480168847076,0.0,2168.352078716489,0.0,,52858.52841404754,0.0,0.0,2518.941105657039,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-25,0.0,0.0,0.0,27370.615221062595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2606.7965504850727,0.0,0.0,2334.86151886516,0.0,2202.1000436023314,0.0,,53723.958926167616,0.0,0.0,2574.1385723365383,0.0,0.0,0.0,0.0,0.0,0.0
